scan time,real time,dp,SMPS Count,CCNC Count,Ave Size
83,10:28:21,33.906916980590495,9937,10.70,5.0
84,10:28:22,34.93459702512718,10061,10.70,5.0
85,10:28:23,35.989486553967176,10498,10.70,5.0
86,10:28:24,37.08413789999851,10623,10.70,5.0
87,10:28:25,38.207953699919706,11103,10.70,5.0
88,10:28:26,39.374486249375316,11131,10.70,5.0
89,10:28:27,40.57264413287423,11507,10.70,5.0
90,10:28:28,41.81196609888185,11466,10.70,5.0
91,10:28:29,43.09281970952327,11558,10.70,5.0
92,10:28:30,44.413385463109606,11725,10.70,5.0
93,10:28:31,45.77649541789789,11838,10.70,5.0
94,10:28:32,47.186137662501125,11951,10.70,5.0
95,10:28:33,48.64000116408118,11932,10.70,5.0
96,10:28:34,50.14539341294533,11841,10.70,5.0
97,10:28:35,51.69710426802806,11899,10.70,5.0
98,10:28:36,53.301915402827525,11808,10.70,5.0
99,10:28:37,54.959784976195685,11470,10.70,5.0
100,10:28:38,56.67345907768574,11515,10.70,5.0
101,10:28:39,58.446246562862186,11383,10.70,5.0
102,10:28:40,60.2807540228748,11180,10.70,5.0
103,10:28:41,62.173541357837564,10876,10.70,5.0
104,10:28:42,64.13833099012832,10671,10.70,5.0
105,10:28:43,66.16723907903133,10592,10.70,5.0
106,10:28:44,68.26434799062577,10020,10.70,5.0
107,10:28:45,70.44022535479226,9585,10.70,5.0
108,10:28:46,72.68982811177547,9340,10.70,5.0
109,10:28:47,75.01864527399245,8814,10.70,5.0
110,10:28:48,77.4369083491084,8219,10.70,5.0
111,10:28:49,79.93324038385029,7991,10.70,5.0
112,10:28:50,82.52745251723226,7527,10.70,5.0
113,10:28:51,85.21768745295157,7225,10.70,5.0
114,10:28:52,88.0013807067664,6599,10.70,5.0
115,10:28:53,90.88852465839297,6304,10.70,5.0
116,10:28:54,93.8922228619082,5891,10.70,5.0
117,10:28:55,97.00267026760807,5463,10.70,5.0
118,10:28:56,100.23054616673521,5080,10.70,5.0
119,10:28:57,103.58761519229904,4833,10.70,5.0
120,10:28:58,107.06504098228542,4417,10.70,5.0
121,10:28:59,110.6875948609987,4232,10.70,5.0
122,10:29:00,114.46486055046971,3963,10.70,5.0
123,10:29:01,118.36182832507062,3853,10.70,5.0
124,10:29:02,122.45185475739504,3597,10.70,5.0
125,10:29:03,126.77976920754979,3828,10.70,5.0
126,10:29:04,131.26256713400025,5202,10.70,5.0
127,10:29:05,135.85252362455702,7884,10.70,5.0
128,10:29:06,140.5697134530618,9864,10.70,5.0
129,10:29:07,145.50915042318064,10900,10.70,5.0
130,10:29:08,150.66410206898146,10239,10.70,5.0
131,10:29:09,156.03745221900246,8733,10.70,5.0
132,10:29:10,161.64296142969562,5977,10.70,5.0
133,10:29:11,167.52639496672165,3909,10.70,5.0
134,10:29:12,173.66916598829374,2330,10.70,5.0
135,10:29:13,180.1568740626446,1480,10.70,5.0
